model	cluster	min_identicals	max_identicals	mean_identicals	min_max_k8	max_max_k8	mean_max_k8	min_cws	mean_cws	max_cws	sd_cws	min_eps	max_eps	mean_eps	sd_eps	size	deeper_than_noise	cw_tokens	cw_types	cw_ttratio	rel_size	"cluster == ""0"""	rel_no_noise	largest_clus	lemma	kNN_full	SIL_full	kNN_no_noise	SIL_no_noise	min_inner_dist	max_inner_dist	mean_inner_dist	sd_inner_dist	identical_n	identical_prop	min_outer_dist	max_outer_dist	mean_outer_dist	sd_outer_dist	cloud_type	Altocumulus	maincat	topFscore	top_Cw	model_cluster	medoid	pmi10	raw_co10	pmi4	raw_co4	raw_freq	entropy	model_entropy	max_freq	median_freq_necessary	n_necessary	mean_inner_necessary	mean_outer_necessary	mean_inner_cws	mean_outer_cws	mean_top_inner	mean_top_weighted	mean_inner_weighted	sum_freq	Fscore_necessary	top_precision	top_recall
spot.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	2	0	1	0.2857142857142857	0.4584276754466112	0.6444800998765416	0.5314165704687512	1	1.6428571428571428	3	0.8418973861410954	2.2309186925644937	2.9375811330165456	2.538431640483915	0.2066050144813639	14	0.9285714285714286	23	18	0.782608695652174	0.0748663101604278	FALSE	0.12844036697247707	0.3577981651376147	spot	0.7440476190476191	0.5956113299020799	0.8928571428571428	0.5956113299020799	0	0.7568290145652974	0.5087390432811263	0.13333412607350628	4	0.02197802197802198	0.30027380819653193	0.9814617707852334	0.7526051545821921	0.09425907394412268	Stratocumulus	No-AC	Cirrus-Stratocumulus-Altocumulus	0.35294117647058826	licht/noun	5	spot.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	2.3387885	46	2.5540333	23	34085	0.25731864054383163	1.157595070847625	3	1	10	0.6491018142222222	0.8288754875714286	0.7325939752941176	0.8389238858101731	0.6371638605882354	0.629544686	0.7220424361636829	14	0.17862745098039215	1	0.21428571428571427
spot.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	3	0	1	0.18181818181818182	0.4041522003771002	0.6609919380667175	0.517326458410892	1	2	4	0.8728715609439694	2.198928446847564	2.984139561099334	2.566608623274705	0.2461715458132827	22	0.9090909090909091	44	28	0.6363636363636364	0.11764705882352941	FALSE	0.2018348623853211	0.3577981651376147	spot	0.6553030303030303	0.14554270069551584	0.8813131313131313	0.15786272416040917	2.220446049250313e-16	0.8784283190412614	0.5828128611919388	0.1826016007318113	4	0.008658008658008658	0.2064404478432399	0.983225596414715	0.7802758961419901	0.10227404517183909	Cirrus	No-AC	Cirrus-Stratocumulus-Altocumulus	0.46511627906976744	word/verb	5	spot.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	0.22711928	570	0.43238354	282	3486710	0.9450230556973246	1.157595070847625	10	1	9	0.7614352713888889	0.8730956214814816	0.7929909361111112	0.8581481151407843	0.8085197318518519	0.8087392352941176	0.7865762966582491	24	0.17671648203498558	0.47619047619047616	0.45454545454545453
spot.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	4	0	0	0	0.39539551348010693	0.6557779047334753	0.49348033087271026	1	2.260869565217391	4	0.7518094115561123	2.2313178816926205	2.867804237867309	2.5093031361931377	0.2058154843060609	23	1	52	44	0.8461538461538461	0.12299465240641712	FALSE	0.21100917431192662	0.3577981651376147	spot	0.6823671497584541	0.43946396410318483	0.9142512077294686	0.46519654650258324	0.09895709222243543	0.779665304404981	0.525299014595219	0.1189851225609212	0	0	0.08207461179031494	0.9833341456593814	0.7234310951617794	0.11280843847987829	Cirrus	No-AC	Cirrus-Stratocumulus-Altocumulus	0.3571428571428571	mild/adj	5	spot.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	4.305204	69	5.153028	65	7198	-0	1.157595070847625	5	1	16	0.7302700268333333	0.81953763	0.7470144393974629	0.8369359621501624	0.6784713632558139	0.672131385319149	0.7382554307826477	24	0.11823378489326765	1	0.21739130434782608
spot.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	5	0	12	4.153846153846154	1.1102230246251565e-16	0.7200650616048963	0.17095013548192547	1	1.8974358974358974	4	0.8206182455888075	1.5606803574311332	2.8744081094914566	1.967652884191238	0.3901656014117077	39	1	74	30	0.40540540540540543	0.20855614973262032	FALSE	0.3577981651376147	0.3577981651376147	spot	0.7678062678062678	0.3168608554289289	0.8967236467236467	0.31698397744746043	0	0.9524742985551531	0.2863090040110169	0.19373266223214938	162	0.10931174089068826	0.25590319334114486	0.988101142330152	0.7344652167674915	0.10528664240308229	Stratocumulus	AC	Cirrus-Stratocumulus-Altocumulus	0.9736842105263158	drijf/verb	5	spot.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	5.62929	521	6.442347	473	14391	0.2378190110569207	1.157595070847625	37	1	3	0.8367535433333333	0.8847255780952381	0.8524674529425287	0.8553303416558818	0.7853586224137932	0.7930406581081081	0.8178494866029823	39	0.35789473684210527	1	0.9487179487179487
spot.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0	0	0	0	0.27530756576443727	0.6151504805246258	0.38149255050762365	1	4.886792452830188	10	1.7798916752323848	2.887493948090184	3.855601150005431	3.2794746990571673	0.21538269315322922	106	0	518	255	0.4922779922779923	0.4930232558139535	TRUE	1	1	spot	0.6488469601677148	-0.37772317581777054	NA	NA	0.05775322758762924	0.8532880176480049	0.4940946407868206	0.10394829593183673	0	0	0.14999054466762807	0.9460444435559415	0.4893953234006594	0.14590159807282635	Cirrostratus	No-AC	Mixed	0.4285714285714286	de/det	4	spot.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.24800241	4683	0.52534115	2490	28074105	1.2365807671563867	1.3295016326391043	48	8	16	0.7582614397499999	0.8020894079761904	0.8409770086166435	0.8391449625574376	0.7970944536220472	0.7605319393617022	0.8184580453166327	215	0.17256787994512018	0.4067796610169492	0.4528301886792453
spot.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	1	0	3	2	0.04948388119901681	0.43813626196852873	0.11657573303185956	1	1.9230769230769231	3	0.49354811679282456	1.5090711914247834	2.382755881341277	1.7530968453244211	0.2951723786222687	13	1	25	5	0.2	0.06046511627906977	FALSE	0.11926605504587157	0.3944954128440367	spot	0.8995726495726496	0.7221144662519196	0.9123931623931624	0.7221144662519196	0	0.6606528695560503	0.16405855066579902	0.19231375381232363	26	0.16666666666666666	0.35147702963197447	0.9460444435559415	0.787455831550944	0.08070040785090185	Cumulus	No-AC	Mixed	0.5306122448979591	op/prep	4	spot.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.39529306	869	0.729152	490	4502370	-0	1.3295016326391043	13	13	1	NA	0.807098412413793	0.463939594	0.9418508320103822	0.9564430374999999	0.9474876499999999	0.65456622266	13	0.5306122448979591	0.3611111111111111	1
spot.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	2	0	0	0	0.27779285376938656	0.4083009848737513	0.3364393737348054	4	5.785714285714286	8	1.2513728724621074	2.437273384856116	3.011335908495498	2.6957906066972974	0.19558653382834343	14	0.7857142857142857	81	44	0.5432098765432098	0.06511627906976744	FALSE	0.12844036697247707	0.3944954128440367	spot	0.8968253968253967	0.7286401601602734	1	0.7286401601602734	0.09656881021419306	0.5345181327860739	0.31677331629564714	0.09702443194715955	0	0	0.2163308106599351	0.8633908010108897	0.4945934786098143	0.10367169616022998	Stratocumulus	No-AC	Mixed	0.5263157894736842	zend_uit/verb	4	spot.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	2.985598	56	3.301297	31	21863	-0	1.3295016326391043	8	5	4	0.70664275	0.7833748717117116	0.7860004304016914	0.83589490587224	0.7517049260465116	0.7320319856578947	0.7711081072667241	21	0.3061102983703603	1	0.35714285714285715
spot.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	3	0	0	0	0.09849369190354218	0.3511158936811145	0.17447536521571672	3	5.930232558139535	9	1.334440293535071	1.7523649056530821	2.8532014264125305	2.141821191296311	0.2450264183452973	43	1	255	91	0.3568627450980392	0.2	FALSE	0.3944954128440367	0.3944954128440367	spot	0.6892764857881137	0.24077718956090294	0.8850129198966408	0.24909067326671108	0.03540695135501415	0.47236476424485163	0.21573747898583553	0.06540592756058704	0	0	0.18359618947137335	0.9147340716187966	0.452064004258907	0.1355858746133057	Cirrus	No-AC	Mixed	0.988235294117647	drijf/verb	4	spot.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	5.62929	521	6.442347	473	14391	-0	1.3295016326391043	42	42	2	0.73362434	0.7767355050819673	0.8268107522539683	0.838717789649515	0.783541918	0.7440031284507043	0.7984766303464053	84	0.7549872122762148	1	0.9767441860465116
spot.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	4	0	0	0	0.24904791192568843	0.3668854802167265	0.30770262435866946	4	6.133333333333334	9	1.4074631010979937	2.4265710925046857	2.8704336191798094	2.682728474290674	0.15859619387785884	15	1	92	60	0.6521739130434783	0.06976744186046512	FALSE	0.13761467889908258	0.3944954128440367	spot	0.611111111111111	0.43450436982003826	0.837037037037037	0.43450436982003826	0.17189368187087362	0.43274311648159114	0.3016382884931238	0.05599993015412482	0	0	0.14999054466762807	0.9305900210174644	0.4618708842185132	0.143187243356045	Cirrus	No-AC	Mixed	0.25	van/prep	4	spot.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.04059258	1714	0.1860272	800	12638933	-0	1.3295016326391043	8	5	5	0.651264956	0.7640887043478262	0.740936823101695	0.8222432916702495	0.7647076323728813	0.7391876211764706	0.7326607994859985	24	0.16376811594202897	0.17073170731707318	0.4666666666666667
spot.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	5	0	0	0	0.24080996644461938	0.36864892814901107	0.31172709574130253	4	6.083333333333333	8	1.1000658741803746	2.4779945777561467	2.9936948749630172	2.7980449538321355	0.18226738839189308	24	0.5833333333333334	146	71	0.4863013698630137	0.11162790697674418	FALSE	0.22018348623853212	0.3944954128440367	spot	0.4837962962962963	0.09302100046092619	0.8356481481481481	0.10327031378041739	0.1415107734793779	0.5200763176482781	0.3412795305028938	0.07336705603030579	0	0	0.15121622453083972	0.8778959291641395	0.4468090322983043	0.11074598883781903	Cirrus	No-AC	Mixed	0.48484848484848486	richt/verb	4	spot.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	3.0403476	107	3.6976695	83	39138	1.0838225988316332	1.3295016326391043	19	10.5	4	0.7003100916666667	0.7568545045689655	0.8092300644909457	0.8320012089102216	0.8174465258571428	0.7951104936956521	0.7980019338434443	47	0.2799550215043173	0.8888888888888888	0.3333333333333333
spot.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	0	0	1	0.06666666666666667	0.693119783358525	0.8519005963577149	0.7747811228903001	1	4.666666666666667	10	1.8631329442141513	3.0525480696064626	3.6751272772730657	3.231754207690112	0.15640389823447662	30	0	140	71	0.5071428571428571	0.13953488372093023	TRUE	1	1	spot	0.6064814814814815	0.019472866401510178	NA	NA	0	0.9434082441390196	0.7642520060982497	0.20583303980273623	2	0.0022988505747126436	0.21670899055150772	0.9742063740602409	0.7716946376660799	0.08494272680899889	Cirrostratus	No-AC	Cumulus-Cumulonimbus	0.32432432432432434	voorwerp/noun	1	spot.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	3.2630565	35	4.1142097	33	10258	0.8685006460951055	1.3295016326391043	10	6	9	0.7258462019444445	0.7722814200324676	0.861822204108652	0.8727916976401929	0.8556156502857143	0.8299020632835822	0.8423535204265307	54	0.16198945023742872	0.8571428571428571	0.2
spot.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	1	0	0	0	0.0014705915881377818	0.22749051669253628	0.049944478821005014	3	6	9	1.2687616393795076	1.502197170634832	2.7550069922629272	1.9874627225485673	0.27950194633931913	42	1	252	90	0.35714285714285715	0.19534883720930232	FALSE	0.22702702702702704	0.6648648648648648	spot	0.9503968253968254	0.6703042541821856	0.9503968253968254	0.6904137233714848	2.1074762626360766e-4	0.30437337737805303	0.09047062706456685	0.06793461240154432	0	0	0.4149907002341169	0.9399773410680821	0.7045932528066579	0.0953870931938803	Cumulus	No-AC	Cumulus-Cumulonimbus	1	drijf/verb	1	spot.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	5.62929	521	6.442347	473	14391	-0	1.3295016326391043	42	42	1	NA	0.8169586656756757	0.8568598668863919	0.8725714457810072	0.8404963819101123	0.7873684471904762	0.828250402042982	42	1	1	1
spot.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	2	0	3	2.1818181818181817	0.3990950850960189	0.4380896446417937	0.42641267472303435	2	2.090909090909091	3	0.30151134457776363	1.8929423116197939	2.0971124695804115	2.018926772407459	0.08370648842993558	11	1	23	5	0.21739130434782608	0.05116279069767442	FALSE	0.05945945945945946	0.6648648648648648	spot	1	0.7512579662370733	1	0.7512579662370733	2.220446049250313e-16	0.4380896446417937	0.2973257817182533	0.18229552909091237	24	0.21818181818181817	0.737556591512083	0.9754572348731174	0.9007160394421169	0.03514512284677779	Cumulus	No-AC	Cumulus-Cumulonimbus	0.5333333333333333	1ste/num	1	spot.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	4.0637207	38	4.902849	36	5194	-0	1.3295016326391043	11	11	1	NA	0.83643076	0.758226263	0.9488279752241624	0.6708721825	0.7375766489473684	0.7986464832608695	11	0.46808510638297873	1	0.36363636363636365
spot.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	3	0	0	0	0.25799824699289997	0.75118874299341	0.5439157625450035	1	5.284552845528455	9	1.7486309642785238	1.6210366317287745	3.0231907937822236	2.5558577489625827	0.34253305182893695	123	1	650	306	0.4707692307692308	0.5720930232558139	FALSE	0.6648648648648648	0.6648648648648648	spot	0.9001806684733514	0.044925233481155714	0.9677055103884372	0.1160140735647394	0.01616680130170689	0.9252007598578765	0.6837694001469367	0.11350992735368956	0	0	0.21670899055150772	0.9754572348731174	0.7335024764833051	0.10488453213584527	Cumulonimbus	No-AC	Cumulus-Cumulonimbus	0.5145228215767635	de/det	1	spot.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.24800241	4683	0.52534115	2490	28074105	1.2663280203451137	1.3295016326391043	62	10	16	0.7352842636666667	0.8328704527927928	0.8765853871301832	0.8773831917733291	0.8097710434098361	0.755864232414966	0.844677762002623	268	0.19159094979119043	0.5254237288135594	0.5040650406504065
spot.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	4	0	0	0	0.3925436218022911	0.5339424459314626	0.446253530260457	4	5.777777777777778	8	1.092906420717	1.7961147113750011	2.042195579490747	1.9397603192193804	0.09381027871226612	9	1	52	30	0.5769230769230769	0.04186046511627907	FALSE	0.04864864864864865	0.6648648648648648	spot	1	0.8047341373379518	1	0.8047341373379518	0.005602732773088648	0.5339424459314626	0.23301531956586274	0.1749486274304396	0	0	0.4654002191456188	0.9029754518286576	0.7151254488169341	0.08135449371877355	Cumulus	No-AC	Cumulus-Cumulonimbus	1	richt/verb	1	spot.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	3.0403476	107	3.6976695	83	39138	0.6365141682948128	1.3295016326391043	9	9	1	NA	0.8267687638461538	0.8360900272643679	0.86386063912	0.8523014617241379	0.8359552560465116	0.8337713524602122	9	1	1	1
spot.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	0	0	1	0.058823529411764705	0.870516866061138	0.9746608135987569	0.9247381240160694	1	1.9705882352941178	4	0.9040412338962589	3.3338278429262216	4.464036691043776	3.615990631962561	0.23035344742231426	34	0	67	58	0.8656716417910447	0.17525773195876287	TRUE	1	1	spot	0.3946078431372549	0.05267682080146432	NA	NA	0	1	0.931317084957286	0.10124405097152353	2	0.0017825311942959	0.3244422161970799	1	0.9155033132033652	0.04436960726279393	Cirrostratus	No-AC	Cumulus-Cumulonimbus	0.21052631578947367	mikpunt/noun	2	spot.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	6.6784062	135	7.51364	126	1315	1.1062547887644893	1.1737495333296881	4	1	25	0.9702975938333332	0.9571576486181818	0.9706429072958258	0.9624036197381809	0.9702632266666666	0.9705167188888889	0.9701832001361612	34	0.07554732986311934	1	0.11764705882352941
spot.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	1	0	5	0.7142857142857143	0.062164131742049156	0.5244958608132362	0.2236345827990665	1	2.5952380952380953	6	1.127473406955306	1.1832196727452249	2.259169105262884	1.8196778821287918	0.2990480642964501	42	1	109	57	0.5229357798165137	0.21649484536082475	FALSE	0.2625	0.7375	spot	0.8194444444444444	0.5265425872956082	0.8445767195767195	0.5755599983523995	0	0.6785756032597909	0.33569565665530426	0.15604471589559227	30	0.017421602787456445	0.4038481658322397	0.9911026050070185	0.8699829878791288	0.05636019936040945	Cumulus	No-AC	Cumulus-Cumulonimbus	1	drijf/verb	2	spot.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	5.62929	521	6.442347	473	14391	-0	1.1737495333296881	42	42	1	NA	0.9209006286956523	0.9577516728195488	0.9540801318645027	0.9399371198214286	0.9327298374626866	0.9485157054226737	42	1	1	1
spot.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	2	0	1	0.01694915254237288	0.4956499733468701	0.8678483199279228	0.7341610459292396	1	2.7542372881355934	6	1.085541659886827	2.240538542677333	3.2995214955067484	2.855783194369561	0.2931697531386781	118	1	325	227	0.6984615384615385	0.6082474226804123	FALSE	0.7375	0.7375	spot	0.8152071563088512	0.00985120150806755	0.9354990583804144	0.21244613064711662	0	0.9899976971459236	0.8373233777624571	0.08974350086285111	2	1.4486455164421265e-4	0.3244422161970799	1	0.8826695708336049	0.05827081303061784	Cumulonimbus	No-AC	Cumulus-Cumulonimbus	0.25	word/verb	2	spot.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	0.22711928	570	0.43238354	282	3486710	1.3130169552109494	1.1737495333296881	18	2	65	0.9257053952067307	0.9466946406666668	0.9416323656847686	0.9560581791468976	0.913246542920354	0.9096112434527688	0.9372552601761743	154	0.038280997716395704	0.6923076923076923	0.15254237288135594
spot.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	0	0	1	0.044444444444444446	0.4929357600865638	0.7959415651510446	0.6134481505684236	1	2.3222222222222224	4	1.003676139379158	2.8895723596079153	3.777347252582744	3.30633070144096	0.23718419701072851	90	0	209	167	0.7990430622009569	0.4639175257731959	TRUE	1	1	spot	0.6299382716049382	-0.4187021151322728	NA	NA	0	0.9806211395337521	0.7321179161081361	0.10870891522925165	4	4.993757802746567e-4	0.1879856049683406	0.9826459877493876	0.7037835688902045	0.10365047588845265	Cirrostratus	No-AC	Cirrus-Stratocumulus	0.15517241379310348	word/verb	3	spot.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	0.22711928	570	0.43238354	282	3486710	1.296935596744529	1.1737495333296881	9	1	62	0.8357356792702274	0.8354243539317774	0.8460209031996249	0.8421238942561601	0.8192899886144579	0.8166663065	0.8430936041050325	103	0.03526712228064506	0.34615384615384615	0.1
spot.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	1	0	5	0.7142857142857143	0.08897498397851211	0.4201501647133602	0.22429646366157097	1	2.5952380952380953	6	1.127473406955306	1.525955337248503	3.02759549842208	1.9901877077023589	0.3617612764983074	42	0.9761904761904762	109	57	0.5229357798165137	0.21649484536082475	FALSE	0.40384615384615385	0.40384615384615385	spot	0.8386243386243386	0.37172010631662533	0.9636243386243386	0.37172010631662533	2.220446049250313e-16	0.5799048934108877	0.3066717646276717	0.1112729959904109	30	0.017421602787456445	0.35867820218392965	0.963425484623018	0.6924350846239703	0.10153615298272765	Stratocumulus	No-AC	Cirrus-Stratocumulus	1	drijf/verb	3	spot.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	5.62929	521	6.442347	473	14391	-0	1.1737495333296881	42	42	1	NA	0.8233892923076923	0.8409178531453634	0.8482675155129898	0.7911565428571429	0.7974429707462687	0.8199236234616645	42	1	1	1
spot.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	2	0	0	0	0.46166509922439325	0.5896873348802523	0.5041781917833311	1	2.6153846153846154	4	0.869718492622904	2.5705768437040453	2.8131457180336676	2.656263392802186	0.08088501589862045	13	1	34	29	0.8529411764705882	0.06701030927835051	FALSE	0.125	0.40384615384615385	spot	0.6239316239316239	0.6074010270345278	0.9102564102564102	0.6074010270345278	0.1470516337625173	0.6370368888420174	0.4678365258633208	0.09344114041661795	0	0	0.26594724368229306	0.966273067793414	0.6973269826765965	0.10100303371276939	Cirrus	No-AC	Cirrus-Stratocumulus	0.375	licht/noun	3	spot.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	2.3387885	46	2.5540333	23	34085	-0	1.1737495333296881	3	1	10	0.7766236664444445	0.8167990065384616	0.7390589769458128	0.8375766126620814	0.6655520139285714	0.6598550674193548	0.7337993723214286	14	0.18916666666666668	1	0.23076923076923078
spot.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	3	0	0	0	0.3209979062882322	0.6035091798004587	0.4626372782338158	1	2.9583333333333335	6	1.082636342118332	2.014357215693989	2.861945328865131	2.5076331689633355	0.2649461442266868	24	1	71	59	0.8309859154929577	0.12371134020618557	FALSE	0.23076923076923078	0.40384615384615385	spot	0.7465277777777778	0.3627633140294759	0.9444444444444444	0.36888612898182443	0.06408706416716126	0.8093382968675213	0.5068483121395962	0.1475492640654774	0	0	0.19747915051294562	0.9508352115614075	0.6712055103364584	0.10651266805489844	Stratocumulus	No-AC	Cirrus-Stratocumulus	0.3870967741935483	voorwerp/noun	3	spot.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	3.2630565	35	4.1142097	33	10258	0.1732052067491771	1.1737495333296881	6	1	15	0.7442546537142857	0.8218604868333332	0.7568239908474576	0.8315237153503531	0.7669759451724139	0.7669827195384615	0.7532290058232152	27	0.12571803428310657	0.8571428571428571	0.25
spot.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	4	0	0	0	0.3551662858887573	0.6613699322550655	0.47364777391411467	1	3.12	6	1.2688577540449522	2.0715285072521183	2.9172643870581587	2.4696639271736727	0.29228226031415167	25	0.92	78	52	0.6666666666666666	0.12886597938144329	FALSE	0.2403846153846154	0.40384615384615385	spot	0.6377777777777778	0.4816123436533167	0.94	0.4831189683467063	0.0990154401903296	0.8835108558156047	0.5317750358952049	0.1473754170981752	0	0	0.1879856049683406	0.9826459877493876	0.7191606378868646	0.10614897806431758	Cirrus	No-AC	Cirrus-Stratocumulus	0.3529411764705882	richt/verb	3	spot.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	3.0403476	107	3.6976695	83	39138	0.8605492869589841	1.1737495333296881	6	2	11	0.7274112532727273	0.8519223951515151	0.8142625880015083	0.8501981360554497	0.8177185327450981	0.8158046225	0.8012745331674208	32	0.18228390946443684	0.6666666666666666	0.24
spot.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	0	0	1	0.01652892561983471	0.2658334004716205	0.5951885126109793	0.3822004807252905	1	4.347107438016529	9	1.5848803519595882	2.845678360560194	3.8540718427510137	3.183510634473794	0.2396186106349951	121	0	526	235	0.4467680608365019	0.5627906976744186	TRUE	1	1	spot	0.6990358126721763	-0.23251067508587295	NA	NA	0	0.8479752605455109	0.5134441451503355	0.10828336447731626	2	1.377410468319559e-4	0.04568718371079372	0.948581013256977	0.49925686010007303	0.1523585486504299	Cirrostratus	No-AC	Mixed	0.4298245614035088	de/det	8	spot.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	0.24800241	4683	0.52534115	2490	28074105	1.2544330588402555	1.3295016326391043	49	6.5	18	0.7643295605882352	0.8140949561403509	0.826992120308056	0.8257371044563513	0.7860964387606838	0.7491068880712789	0.8067930109391147	235	0.15593585555355052	0.45794392523364486	0.4049586776859504
spot.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	1	0	3	2	0.04460351428257714	0.45597227071721447	0.11190771496397266	1	1.9230769230769231	3	0.49354811679282456	1.4045884269755748	2.835539272061802	1.7575895337620147	0.4907566713627368	13	1	25	5	0.2	0.06046511627906977	FALSE	0.13829787234042554	0.5851063829787234	spot	0.8952991452991453	0.7605136652318423	0.9294871794871795	0.7605136652318423	0	0.6689247262389587	0.16155969719522806	0.20215529472512705	26	0.16666666666666666	0.34798348640980603	0.948581013256977	0.7860133537778774	0.09058580510358566	Cumulus	No-AC	Mixed	0.47058823529411764	1ste/num	8	spot.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	4.0637207	38	4.902849	36	5194	-0	1.3295016326391043	13	13	1	NA	0.8143880443333333	0.44202402229999993	0.9424764948222477	0.29713809375	0.616740885952381	0.64203196871	13	0.46428571428571425	1	0.3076923076923077
spot.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	2	0	1	0.03636363636363636	0.09068988790771026	0.35194771637640443	0.19612481548394495	3	5.5636363636363635	9	1.512462259873643	1.667626875972889	2.835263876041492	2.309635433330645	0.33639065530628365	55	1	306	110	0.35947712418300654	0.2558139534883721	FALSE	0.5851063829787234	0.5851063829787234	spot	0.7085858585858585	0.4413361566809998	0.9545454545454546	0.487054623694885	0	0.5596005850183777	0.27278903797664006	0.09591164545199608	2	6.734006734006734e-4	0.16217327137196325	0.9348710423654654	0.47424693776967036	0.13857239837248705	Stratocumulus	No-AC	Mixed	0.888888888888889	drijf/verb	8	spot.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	5.62929	521	6.442347	473	14391	0.09087612133300153	1.3295016326391043	46	26.5	6	0.6924814373333333	0.780683577939394	0.8019398286755629	0.8233512304400677	0.7686625939449542	0.7514259175190839	0.7818938737437789	158	0.4411213649164884	1	0.8
spot.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	3	0	0	0	0.23905283160078283	0.3624399420715011	0.3164580704473307	2	5.5	10	2.0248456731316584	2.55771284972177	2.8429727916396685	2.7206799465556952	0.08958404601959183	26	1	143	67	0.46853146853146854	0.12093023255813953	FALSE	0.2765957446808511	0.5851063829787234	spot	0.32905982905982906	-0.04522701084962343	0.7435897435897436	0.009084389103931709	0.08370314352870523	0.5929706129482525	0.35438402540567765	0.09195639876328704	0	0	0.04568718371079372	0.8872939173247552	0.45745344241528857	0.12044528466601248	Cirrus	No-AC	Mixed	0.43636363636363634	een/det	8	spot.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	0.17398888	1719	0.18189655	698	11075723	1.2409479127325915	1.3295016326391043	14	12	3	0.6821076666666667	0.7565687660215055	0.8003512110854817	0.821956757248044	0.7185177475757576	0.7003404085496183	0.7810575468012291	38	0.37662291188861236	0.41379310344827586	0.46153846153846156
