cw_index	dep	distance	head	cw_type	path	position	same_sent	sent_index	side	steps	text_index	wordform	token_id	type	conc_distance	conc_id	ann_3	ann_1	ann_2	ann_4	votes	rgx_lemma	right_1	right_2	right_3	right_4	count_cue	sense_1	sense_2	sense_3	sense_4	majority_sense	final_sense	collapsed_sense
heilzaam/adj/algemeen_dagblad_20040701_14/44/R9	body	9	4	scoor/verb	NA	R9	FALSE	NA	R	NA	53	scoren	heilzaam/adj/algemeen_dagblad_20040701_14/44	heilzaam	7	heilzaam/adj/algemeen_dagblad_20040701_14/44/R6	FALSE	TRUE	TRUE	FALSE	2	scoor	TRUE	TRUE	FALSE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/parool_19990323_79/350/L12	cnj	12	29	jazz_muzikant/noun	kan->vc:werk->[mod:#T,su:samenwerking->mod:tussen->obj1:en->cnj:CW->cnj:musicus->mod:en->cnj:tel->obj1:en->cnj:jazz_muzikant]	L12	TRUE	27	L	10	338	jazzmuzikanten	heilzaam/adj/parool_19990323_79/350	heilzaam	12	heilzaam/adj/parool_19990323_79/350/L11	TRUE	TRUE	FALSE	FALSE	2	jazz_muzikant	TRUE	FALSE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/parool_19990323_79/350/R2	vc	2	40	werk/verb	CW->mod:#T	R2	TRUE	41	R	1	352	werken	heilzaam/adj/parool_19990323_79/350	heilzaam	2	heilzaam/adj/parool_19990323_79/350/R1	TRUE	TRUE	FALSE	FALSE	2	werk	TRUE	FALSE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/parool_19990529_74/86/L13	obj1	13	1	geest/noun	NA	L13	FALSE	NA	L	NA	73	geest	heilzaam/adj/parool_19990529_74/86	heilzaam	11	heilzaam/adj/parool_19990529_74/86/L10	FALSE	TRUE	TRUE	FALSE	2	geest	TRUE	TRUE	FALSE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_2	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/parool_19990709_27/149/R1	obj1	1	15	werking/noun	CW->mod:#T	R1	TRUE	18	R	1	150	werking	heilzaam/adj/parool_19990709_27/149	heilzaam	1	heilzaam/adj/parool_19990709_27/149/R0	TRUE	TRUE	FALSE	FALSE	2	werking	TRUE	FALSE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/parool_19990709_27/149/R4	cnj	4	22	lichamelijk/adj	werking->[mod:#T,mod:op->obj1:gezondheid->mod:en->cnj:CW]	R4	TRUE	21	R	5	153	lichamelijke	heilzaam/adj/parool_19990709_27/149	heilzaam	4	heilzaam/adj/parool_19990709_27/149/R3	TRUE	FALSE	TRUE	FALSE	2	lichamelijk	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/parool_19990709_27/149/R6	cnj	6	22	psychisch/adj	werking->[mod:#T,mod:op->obj1:gezondheid->mod:en->cnj:CW]	R6	TRUE	23	R	5	155	psychische	heilzaam/adj/parool_19990709_27/149	heilzaam	6	heilzaam/adj/parool_19990709_27/149/R5	TRUE	FALSE	TRUE	FALSE	2	psychisch	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/parool_19990709_27/149/R7	obj1	7	19	gezondheid/noun	werking->[mod:#T,mod:op->obj1:CW]	R7	TRUE	24	R	3	156	gezondheid	heilzaam/adj/parool_19990709_27/149	heilzaam	7	heilzaam/adj/parool_19990709_27/149/R6	TRUE	TRUE	TRUE	FALSE	3	gezondheid	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/parool_19990709_27/149/R11	su	11	14	Vitamine/name	NA	R11	FALSE	NA	R	NA	160	Vitamine	heilzaam/adj/parool_19990709_27/149	heilzaam	9	heilzaam/adj/parool_19990709_27/149/R8	TRUE	FALSE	TRUE	FALSE	2	Vitamine	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/parool_19990709_27/149/R12	mwp	12	1	D/name	NA	R12	FALSE	NA	R	NA	161	D	heilzaam/adj/parool_19990709_27/149	heilzaam	10	heilzaam/adj/parool_19990709_27/149/R9	TRUE	FALSE	TRUE	FALSE	2	D	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/parool_19990916_83/363/L5	mod	5	3	lichamelijk/adj	heb->obj1:uitwerking->[mod:#T,mod:CW]	L5	TRUE	2	L	3	358	lichamelijk	heilzaam/adj/parool_19990916_83/363	heilzaam	5	heilzaam/adj/parool_19990916_83/363/L4	TRUE	FALSE	TRUE	FALSE	2	lichamelijk	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/parool_19990916_83/363/R15	obj1	15	9	spier/noun	NA	R15	FALSE	NA	R	NA	378	spieren	heilzaam/adj/parool_19990916_83/363	heilzaam	13	heilzaam/adj/parool_19990916_83/363/R12	FALSE	TRUE	TRUE	FALSE	2	spier	TRUE	TRUE	FALSE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/parool_19990918_138/1191/R1	obj1	1	24	les/noun	CW->mod:#T	R1	TRUE	27	R	1	1192	les	heilzaam/adj/parool_19990918_138/1191	heilzaam	1	heilzaam/adj/parool_19990918_138/1191/R0	TRUE	TRUE	TRUE	FALSE	3	les	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/parool_20000104_115/529/R10	obj1	10	21	kanker/noun	boodschap->[mod:#T,mod:voordat->body:sterf->pc:aan->obj1:CW]	R10	TRUE	22	R	5	539	kanker	heilzaam/adj/parool_20000104_115/529	heilzaam	10	heilzaam/adj/parool_20000104_115/529/R9	FALSE	TRUE	TRUE	FALSE	2	kanker	TRUE	TRUE	FALSE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_2	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/parool_20000112_37/321/L1	su	1	27	christendom/noun	blijk->[predc:#T,su:CW]	L1	TRUE	23	L	2	320	christendom	heilzaam/adj/parool_20000112_37/321	heilzaam	1	heilzaam/adj/parool_20000112_37/321/L0	TRUE	TRUE	TRUE	FALSE	3	christendom	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/parool_20000117_42/46/R1	su	1	14	verzelfstandiging/noun	#T->body:kan->vc:werk->su:CW	R1	TRUE	9	R	3	47	verzelfstandiging	heilzaam/adj/parool_20000117_42/46	heilzaam	1	heilzaam/adj/parool_20000117_42/46/R0	TRUE	TRUE	TRUE	FALSE	3	verzelfstandiging	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/parool_20000202_147/59/L6	mod	6	20	opsporing_regel/noun	formaliseer->mod:jaar->mod:die->body:heb->obj1:gevolg->[mod:#T,obj1:stel->mod:CW]	L6	TRUE	21	L	7	53	opsporingsregels	heilzaam/adj/parool_20000202_147/59	heilzaam	6	heilzaam/adj/parool_20000202_147/59/L5	FALSE	TRUE	TRUE	FALSE	2	opsporing_regel	TRUE	TRUE	FALSE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/parool_20000202_147/59/R1	obj1	1	29	gevolg/noun	CW->mod:#T	R1	TRUE	28	R	1	60	gevolgen	heilzaam/adj/parool_20000202_147/59	heilzaam	1	heilzaam/adj/parool_20000202_147/59/R0	TRUE	TRUE	FALSE	FALSE	2	gevolg	TRUE	FALSE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/parool_20000705_54/2033/R1	obj1	1	10	werking/noun	CW->mod:#T	R1	TRUE	9	R	1	2034	werking	heilzaam/adj/parool_20000705_54/2033	heilzaam	1	heilzaam/adj/parool_20000705_54/2033/R0	TRUE	TRUE	FALSE	FALSE	2	werking	TRUE	FALSE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/parool_20000705_54/2033/R14	mod	14	10	ziek/adj	NA	R14	FALSE	NA	R	NA	2047	zieke	heilzaam/adj/parool_20000705_54/2033	heilzaam	12	heilzaam/adj/parool_20000705_54/2033/R11	FALSE	TRUE	TRUE	FALSE	2	ziek	TRUE	TRUE	FALSE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/parool_20000921_4/1252/R4	obj1	4	36	boer/noun	ben->[predc:#T,mod:voor->obj1:CW]	R4	TRUE	38	R	3	1256	boeren	heilzaam/adj/parool_20000921_4/1252	heilzaam	4	heilzaam/adj/parool_20000921_4/1252/R3	TRUE	TRUE	FALSE	FALSE	2	boer	TRUE	FALSE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/parool_20010313_96/355/L4	su	4	3	suggestie/noun	ben->vc:ben->[predc:#T,su:CW]	L4	TRUE	2	L	3	351	suggestie	heilzaam/adj/parool_20010313_96/355	heilzaam	4	heilzaam/adj/parool_20010313_96/355/L3	TRUE	TRUE	TRUE	FALSE	3	suggestie	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/parool_20010407_51/377/R1	obj1	1	19	invloed/noun	CW->mod:#T	R1	TRUE	22	R	1	378	invloed	heilzaam/adj/parool_20010407_51/377	heilzaam	1	heilzaam/adj/parool_20010407_51/377/R0	TRUE	TRUE	TRUE	FALSE	3	invloed	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/parool_20010407_51/377/R6	mod	6	28	rood/adj	invloed->[mod:#T,mod:van->obj1:glas->mod:wijn->mod:CW]	R6	TRUE	27	R	5	383	rode	heilzaam/adj/parool_20010407_51/377	heilzaam	6	heilzaam/adj/parool_20010407_51/377/R5	TRUE	FALSE	TRUE	FALSE	2	rood	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/parool_20010407_51/377/R7	mod	7	26	wijn/noun	invloed->[mod:#T,mod:van->obj1:glas->mod:CW]	R7	TRUE	28	R	4	384	wijn	heilzaam/adj/parool_20010407_51/377	heilzaam	7	heilzaam/adj/parool_20010407_51/377/R6	TRUE	TRUE	TRUE	FALSE	3	wijn	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/parool_20010614_115/335/R1	obj1	1	9	shock_therapie/noun	CW->mod:#T	R1	TRUE	12	R	1	336	shocktherapie	heilzaam/adj/parool_20010614_115/335	heilzaam	1	heilzaam/adj/parool_20010614_115/335/R0	TRUE	TRUE	TRUE	FALSE	3	shock_therapie	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/parool_20010802_58/364/L13	su	13	2	snijd/verb	blijk->vc:te->body:werk->[mod:#T,su:CW]	L13	TRUE	4	L	4	351	snijden	heilzaam/adj/parool_20010802_58/364	heilzaam	13	heilzaam/adj/parool_20010802_58/364/L12	TRUE	TRUE	TRUE	FALSE	3	snijd	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/parool_20010802_58/364/L10	obj1	10	5	personeelsbestand/noun	blijk->vc:te->body:werk->[mod:#T,su:snijd->mod:in->obj1:CW]	L10	TRUE	7	L	6	354	personeelsbestand	heilzaam/adj/parool_20010802_58/364	heilzaam	10	heilzaam/adj/parool_20010802_58/364/L9	TRUE	TRUE	TRUE	FALSE	3	personeelsbestand	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/parool_20011020_87/195/L2	su	2	19	marihuana/noun	heb->obj1:werking->[mod:#T,su:CW]	L2	TRUE	15	L	3	193	marihuana	heilzaam/adj/parool_20011020_87/195	heilzaam	2	heilzaam/adj/parool_20011020_87/195/L1	TRUE	TRUE	TRUE	FALSE	3	marihuana	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/parool_20011120_60/324/R4	mod	4	11	homeopathisch/adj	werking->[mod:#T,mod:van->obj1:product->mod:CW]	R4	TRUE	10	R	4	328	homeopatisch	heilzaam/adj/parool_20011120_60/324	heilzaam	4	heilzaam/adj/parool_20011120_60/324/R3	TRUE	TRUE	TRUE	FALSE	3	homeopathisch	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/parool_20011222_105/140/R1	obj1	1	36	taxi_beleid/noun	CW->mod:#T	R1	TRUE	39	R	1	141	taxibeleid	heilzaam/adj/parool_20011222_105/140	heilzaam	1	heilzaam/adj/parool_20011222_105/140/R0	TRUE	TRUE	TRUE	FALSE	3	taxi_beleid	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/parool_20020404_33/580/R1	mod	1	2	voor/prep	ben->[predc:#T,mod:CW]	R1	TRUE	4	R	2	581	voor	heilzaam/adj/parool_20020404_33/580	heilzaam	1	heilzaam/adj/parool_20020404_33/580/R0	FALSE	TRUE	TRUE	FALSE	2	voor	TRUE	TRUE	FALSE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/parool_20020404_33/580/R3	obj1	3	4	weg_gedrag/noun	ben->[predc:#T,mod:voor->obj1:CW]	R3	TRUE	6	R	3	583	weggedrag	heilzaam/adj/parool_20020404_33/580	heilzaam	3	heilzaam/adj/parool_20020404_33/580/R2	TRUE	TRUE	TRUE	FALSE	3	weg_gedrag	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/parool_20020409_94/1816/L5	su	5	3	stagnatie/noun	ben->vc:ben->mod:maar->[cnj:#T,su:CW]	L5	TRUE	2	L	4	1811	stagnatie	heilzaam/adj/parool_20020409_94/1816	heilzaam	5	heilzaam/adj/parool_20020409_94/1816/L4	FALSE	TRUE	TRUE	FALSE	2	stagnatie	TRUE	TRUE	FALSE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/parool_20020409_94/1816/R8	obj1	8	9	oordeel/noun	ben->mod:maar->[cnj:#T,pc:voor->obj1:CW]	R8	TRUE	15	R	4	1824	oordeel	heilzaam/adj/parool_20020409_94/1816	heilzaam	8	heilzaam/adj/parool_20020409_94/1816/R7	TRUE	FALSE	TRUE	FALSE	2	oordeel	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/parool_20020417_30/486/R1	obj1	1	13	effect/noun	CW->mod:#T	R1	TRUE	12	R	1	487	effect	heilzaam/adj/parool_20020417_30/486	heilzaam	1	heilzaam/adj/parool_20020417_30/486/R0	TRUE	TRUE	FALSE	FALSE	2	effect	TRUE	FALSE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/parool_20020417_30/486/R5	mod	5	17	lichamelijk/adj	effect->[mod:#T,mod:op->obj1:gezondheid->mod:CW]	R5	TRUE	16	R	4	491	lichamelijk	heilzaam/adj/parool_20020417_30/486	heilzaam	5	heilzaam/adj/parool_20020417_30/486/R4	TRUE	TRUE	TRUE	FALSE	3	lichamelijk	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/parool_20020417_30/486/R6	obj1	6	14	gezondheid/noun	effect->[mod:#T,mod:op->obj1:CW]	R6	TRUE	17	R	3	492	gezondheid	heilzaam/adj/parool_20020417_30/486	heilzaam	6	heilzaam/adj/parool_20020417_30/486/R5	TRUE	TRUE	TRUE	FALSE	3	gezondheid	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/parool_20020710_19/745/R1	obj1	1	18	werking/noun	CW->mod:#T	R1	TRUE	21	R	1	746	werking	heilzaam/adj/parool_20020710_19/745	heilzaam	1	heilzaam/adj/parool_20020710_19/745/R0	TRUE	TRUE	TRUE	FALSE	3	werking	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/parool_20020710_19/745/R3	obj1	3	22	chocolademelk/noun	werking->[mod:#T,mod:van->obj1:CW]	R3	TRUE	23	R	3	748	chocolademelk	heilzaam/adj/parool_20020710_19/745	heilzaam	3	heilzaam/adj/parool_20020710_19/745/R2	TRUE	TRUE	TRUE	FALSE	3	chocolademelk	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/parool_20030426_70/47/R1	obj1	1	8	invloed/noun	CW->mod:#T	R1	TRUE	11	R	1	48	invloed	heilzaam/adj/parool_20030426_70/47	heilzaam	1	heilzaam/adj/parool_20030426_70/47/R0	TRUE	TRUE	FALSE	FALSE	2	invloed	TRUE	FALSE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/parool_20030426_70/47/R4	obj1	4	16	reactie/noun	gok->pc:op->obj1:invloed->[mod:#T,mod:met->obj1:openbaarmaking->mod:van->obj1:inkomen->mod:die->body:kan->vc:heb->obj1:CW]	R4	TRUE	14	R	11	51	reacties	heilzaam/adj/parool_20030426_70/47	heilzaam	4	heilzaam/adj/parool_20030426_70/47/R3	TRUE	FALSE	TRUE	FALSE	2	reactie	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/parool_20030524_41/225/R1	obj1	1	14	uitwerking/noun	CW->mod:#T	R1	TRUE	12	R	1	226	uitwerking	heilzaam/adj/parool_20030524_41/225	heilzaam	1	heilzaam/adj/parool_20030524_41/225/R0	TRUE	TRUE	FALSE	FALSE	2	uitwerking	TRUE	FALSE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/parool_20030524_41/225/R6	obj1	6	15	winkel/noun	heb->obj1:uitwerking->[mod:#T,mod:op->obj1:CW]	R6	TRUE	17	R	4	231	winkels	heilzaam/adj/parool_20030524_41/225	heilzaam	6	heilzaam/adj/parool_20030524_41/225/R5	TRUE	FALSE	TRUE	FALSE	2	winkel	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/parool_20040420_121/222/R1	cnj	1	18	patches/noun	CW->mod:#T	R1	TRUE	11	R	1	223	patches	heilzaam/adj/parool_20040420_121/222	heilzaam	1	heilzaam/adj/parool_20040420_121/222/R0	TRUE	FALSE	TRUE	FALSE	2	patches	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/parool_20040420_121/222/R6	obj1	6	17	aroma/noun	patches->[mod:#T,mod:voor->obj1:levensgenieters->mod:die->body:geef_vrij->obj1:CW]	R6	TRUE	16	R	6	228	aroma's	heilzaam/adj/parool_20040420_121/222	heilzaam	6	heilzaam/adj/parool_20040420_121/222/R5	TRUE	TRUE	FALSE	FALSE	2	aroma	TRUE	FALSE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/parool_20040420_121/222/R13	obj1	13	21	huid/noun	ben->predc:of->cnj:patches->[mod:#T,mod:via->obj1:CW]	R13	TRUE	23	R	5	235	huid	heilzaam/adj/parool_20040420_121/222	heilzaam	13	heilzaam/adj/parool_20040420_121/222/R12	TRUE	TRUE	TRUE	FALSE	3	huid	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/volkskrant_20010115_2/303/R1	su	1	14	werking/noun	CW->mod:#T	R1	TRUE	10	R	1	304	werking	heilzaam/adj/volkskrant_20010115_2/303	heilzaam	1	heilzaam/adj/volkskrant_20010115_2/303/R0	TRUE	TRUE	TRUE	FALSE	3	werking	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/volkskrant_20010115_2/303/R4	obj1	4	11	loopbaan/noun	werking->[mod:#T,mod:op->obj1:CW]	R4	TRUE	13	R	3	307	loopbaan	heilzaam/adj/volkskrant_20010115_2/303	heilzaam	4	heilzaam/adj/volkskrant_20010115_2/303/R3	TRUE	FALSE	TRUE	FALSE	2	loopbaan	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/volkskrant_20010118_127/350/R1	obj1	1	14	werking/noun	CW->mod:#T	R1	TRUE	17	R	1	351	werking	heilzaam/adj/volkskrant_20010118_127/350	heilzaam	1	heilzaam/adj/volkskrant_20010118_127/350/R0	TRUE	TRUE	TRUE	FALSE	3	werking	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/volkskrant_20010118_127/350/R3	cnj	3	20	regelgeving/noun	werking->[mod:#T,mod:van->obj1:en->cnj:CW]	R3	TRUE	19	R	4	353	regelgeving	heilzaam/adj/volkskrant_20010118_127/350	heilzaam	3	heilzaam/adj/volkskrant_20010118_127/350/R2	TRUE	TRUE	FALSE	FALSE	2	regelgeving	TRUE	FALSE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/volkskrant_20010323_157/89/R2	su	2	18	kritiek/noun	#T->body:heb->vc:kan->vc:ben->su:CW	R2	TRUE	8	R	4	91	kritiek	heilzaam/adj/volkskrant_20010323_157/89	heilzaam	2	heilzaam/adj/volkskrant_20010323_157/89/R1	TRUE	TRUE	TRUE	FALSE	3	kritiek	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/volkskrant_20010515_93/378/R1	obj1	1	14	werk/noun	CW->mod:#T	R1	TRUE	13	R	1	379	werk	heilzaam/adj/volkskrant_20010515_93/378	heilzaam	1	heilzaam/adj/volkskrant_20010515_93/378/R0	TRUE	TRUE	TRUE	FALSE	3	werk	TRUE	FALSE	TRUE	FALSE	2	heilzaam_2	heilzaam_1	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/volkskrant_20010818_71/546/R1	su	1	6	werking/noun	CW->mod:#T	R1	TRUE	3	R	1	547	werking	heilzaam/adj/volkskrant_20010818_71/546	heilzaam	1	heilzaam/adj/volkskrant_20010818_71/546/R0	TRUE	FALSE	TRUE	FALSE	2	werking	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/volkskrant_20010818_71/546/R3	obj1	3	4	transparantie/noun	werking->[mod:#T,mod:van->obj1:CW]	R3	TRUE	5	R	3	549	transparantie	heilzaam/adj/volkskrant_20010818_71/546	heilzaam	3	heilzaam/adj/volkskrant_20010818_71/546/R2	TRUE	FALSE	TRUE	FALSE	2	transparantie	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/volkskrant_20020104_67/265/R1	obj1	1	15	werking/noun	CW->mod:#T	R1	TRUE	11	R	1	266	werking	heilzaam/adj/volkskrant_20020104_67/265	heilzaam	1	heilzaam/adj/volkskrant_20020104_67/265/R0	TRUE	TRUE	TRUE	FALSE	3	werking	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/volkskrant_20020104_67/265/R4	obj1	4	12	continent/noun	werking->[mod:#T,mod:op->obj1:CW]	R4	TRUE	14	R	3	269	continent	heilzaam/adj/volkskrant_20020104_67/265	heilzaam	4	heilzaam/adj/volkskrant_20020104_67/265/R3	TRUE	FALSE	TRUE	FALSE	2	continent	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/volkskrant_20020405_192/725/R1	app	1	9	lijden_kelk/noun	CW->mod:maar->cnj:#T	R1	TRUE	25	R	2	726	lijdenskelk	heilzaam/adj/volkskrant_20020405_192/725	heilzaam	1	heilzaam/adj/volkskrant_20020405_192/725/R0	TRUE	TRUE	TRUE	FALSE	3	lijden_kelk	TRUE	TRUE	FALSE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_1	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/volkskrant_20020517_17/1100/R1	obj1	1	10	les/noun	CW->mod:#T	R1	TRUE	9	R	1	1101	les	heilzaam/adj/volkskrant_20020517_17/1100	heilzaam	1	heilzaam/adj/volkskrant_20020517_17/1100/R0	TRUE	TRUE	TRUE	FALSE	3	les	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/volkskrant_20021012_147/1205/R1	obj1	1	18	effect/noun	CW->mod:#T	R1	TRUE	16	R	1	1206	effect	heilzaam/adj/volkskrant_20021012_147/1205	heilzaam	1	heilzaam/adj/volkskrant_20021012_147/1205/R0	TRUE	FALSE	TRUE	FALSE	2	effect	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
