token_id	lemma	confidence	original_sense	agree_fct	NOTA	majority
hoekig/adj/de_standaard_20010119_01_69/538	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/de_standaard_20010926_01_117/175	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/de_standaard_20010926_01_117/175	hoekig	4	hoekig_1	full	Sense	Agrees
hoekig/adj/de_standaard_20010926_01_117/175	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/de_standaard_20011130_01_6/1615	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/de_standaard_20011130_01_6/1615	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/de_standaard_20011130_01_6/1615	hoekig	4	hoekig_1	full	Sense	Agrees
hoekig/adj/de_standaard_20011213_01_91/436	hoekig	5	hoekig_2	full	Sense	Agrees
hoekig/adj/de_standaard_20011213_01_91/436	hoekig	3	hoekig_2	full	Sense	Agrees
hoekig/adj/de_standaard_20011213_01_91/436	hoekig	5	hoekig_2	full	Sense	Agrees
hoekig/adj/de_standaard_20011229_01_53/111	hoekig	4	hoekig_2	minority	Sense	Disagrees
hoekig/adj/de_standaard_20011229_01_53/111	hoekig	2	hoekig_1	majority	Sense	Agrees
hoekig/adj/de_standaard_20011229_01_53/111	hoekig	5	hoekig_1	majority	Sense	Agrees
hoekig/adj/de_standaard_20020316_01_138/428	hoekig	5	hoekig_2	full	Sense	Agrees
hoekig/adj/de_standaard_20020316_01_138/428	hoekig	4	hoekig_2	full	Sense	Agrees
hoekig/adj/de_standaard_20020316_01_138/428	hoekig	5	hoekig_2	full	Sense	Agrees
hoekig/adj/de_standaard_20020718_01_79/586	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/de_standaard_20020718_01_79/586	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/de_standaard_20020718_01_79/586	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/de_standaard_20021106_01_121/39	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/de_standaard_20021106_01_121/39	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/de_standaard_20021106_01_121/39	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/de_standaard_20030201_01_103/64	hoekig	5	hoekig_2	majority	Sense	Agrees
hoekig/adj/de_standaard_20030201_01_103/64	hoekig	2	hoekig_1	minority	Sense	Disagrees
hoekig/adj/de_standaard_20030201_01_103/64	hoekig	5	hoekig_2	majority	Sense	Agrees
hoekig/adj/de_standaard_20030517_01_89/1366	hoekig	5	hoekig_3	minority	Sense	Disagrees
hoekig/adj/de_standaard_20030517_01_89/1366	hoekig	3	hoekig_1	majority	Sense	Agrees
hoekig/adj/de_standaard_20030517_01_89/1366	hoekig	3	hoekig_1	majority	Sense	Agrees
hoekig/adj/de_standaard_20030707_01_92/593	hoekig	4	hoekig_1	full	Sense	Agrees
hoekig/adj/de_standaard_20030707_01_92/593	hoekig	4	hoekig_1	full	Sense	Agrees
hoekig/adj/de_standaard_20030707_01_92/593	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/de_standaard_20030927_01_112/51	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/de_standaard_20030927_01_112/51	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/de_standaard_20030927_01_112/51	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/de_standaard_20031108_01_3/806	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/de_standaard_20031108_01_3/806	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/de_standaard_20031108_01_3/806	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/de_standaard_20040623_01_103/441	hoekig	4	hoekig_1	full	Sense	Agrees
hoekig/adj/de_standaard_20040623_01_103/441	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/de_standaard_20040623_01_103/441	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/de_standaard_20040705_01_69/218	hoekig	4	hoekig_2	full	Sense	Agrees
hoekig/adj/de_standaard_20040705_01_69/218	hoekig	5	hoekig_2	full	Sense	Agrees
hoekig/adj/de_standaard_20040705_01_69/218	hoekig	5	hoekig_2	full	Sense	Agrees
hoekig/adj/de_standaard_20041015_01_58/598	hoekig	5	hoekig_2	full	Sense	Agrees
hoekig/adj/de_standaard_20041015_01_58/598	hoekig	5	hoekig_2	full	Sense	Agrees
hoekig/adj/de_standaard_20041015_01_58/598	hoekig	5	hoekig_2	full	Sense	Agrees
hoekig/adj/het_laatste_nieuws_20010727_01_365/153	hoekig	4	hoekig_1	full	Sense	Agrees
hoekig/adj/het_laatste_nieuws_20010727_01_365/153	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_laatste_nieuws_20010727_01_365/153	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_laatste_nieuws_20010914_01_472/727	hoekig	4	hoekig_2	minority	Sense	Disagrees
hoekig/adj/het_laatste_nieuws_20010914_01_472/727	hoekig	2	hoekig_1	majority	Sense	Agrees
hoekig/adj/het_laatste_nieuws_20010914_01_472/727	hoekig	5	hoekig_1	majority	Sense	Agrees
hoekig/adj/het_laatste_nieuws_20011005_01_503/665	hoekig	4	hoekig_1	full	Sense	Agrees
hoekig/adj/het_laatste_nieuws_20011005_01_503/665	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_laatste_nieuws_20011005_01_503/665	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_laatste_nieuws_20011228_01_485/689	hoekig	4	hoekig_1	full	Sense	Agrees
hoekig/adj/het_laatste_nieuws_20011228_01_485/689	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_laatste_nieuws_20011228_01_485/689	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_laatste_nieuws_20020219_01_416/29	hoekig	4	hoekig_1	full	Sense	Agrees
hoekig/adj/het_laatste_nieuws_20020219_01_416/29	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_laatste_nieuws_20020219_01_416/29	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_laatste_nieuws_20020531_01_413/42	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_laatste_nieuws_20020531_01_413/42	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_laatste_nieuws_20020531_01_413/42	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_laatste_nieuws_20021207_01_528/234	hoekig	4	hoekig_1	full	Sense	Agrees
hoekig/adj/het_laatste_nieuws_20021207_01_528/234	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_laatste_nieuws_20021207_01_528/234	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_19990114_01_446/152	hoekig	4	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_19990114_01_446/152	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_19990114_01_446/152	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20000129_01_790/959	hoekig	4	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20000129_01_790/959	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20000129_01_790/959	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20001027_01_469/67	hoekig	4	hoekig_3	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20001027_01_469/67	hoekig	1	hoekig_3	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20001027_01_469/67	hoekig	5	hoekig_3	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20001109_01_512/465	hoekig	4	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20001109_01_512/465	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20001109_01_512/465	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20001207_01_501/238	hoekig	4	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20001207_01_501/238	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20001207_01_501/238	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20010113_01_695/66	hoekig	4	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20010113_01_695/66	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20010113_01_695/66	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20010530_01_172/59	hoekig	4	hoekig_1	majority	Sense	Agrees
hoekig/adj/het_nieuwsblad_20010530_01_172/59	hoekig	3	hoekig_1	majority	Sense	Agrees
hoekig/adj/het_nieuwsblad_20010530_01_172/59	hoekig	5	hoekig_3	minority	Sense	Disagrees
hoekig/adj/het_nieuwsblad_20020404_01_586/183	hoekig	4	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20020404_01_586/183	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20020404_01_586/183	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20021130_01_770/235	hoekig	4	hoekig_2	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20021130_01_770/235	hoekig	4	hoekig_2	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20021130_01_770/235	hoekig	5	hoekig_2	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20030228_01_56/141	hoekig	4	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20030228_01_56/141	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20030228_01_56/141	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20030627_01_68/30	hoekig	4	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20030627_01_68/30	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20030627_01_68/30	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20041011_01_158/174	hoekig	4	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20041011_01_158/174	hoekig	5	hoekig_1	full	Sense	Agrees
hoekig/adj/het_nieuwsblad_20041011_01_158/174	hoekig	5	hoekig_1	full	Sense	Agrees
hoop/noun/nrc_handelsblad_19990713_43/48	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_19990713_43/48	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_19990713_43/48	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_19991007_83/878	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_19991007_83/878	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_19991007_83/878	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_19991009_120/2290	hoop	4	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_19991009_120/2290	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_19991009_120/2290	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_19991009_65/465	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_19991009_65/465	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_19991009_65/465	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000215_34/26	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000215_34/26	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000215_34/26	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000219_10/376	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000219_10/376	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000219_10/376	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000225_23/51	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000225_23/51	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000225_23/51	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000519_61/87	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000519_61/87	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000519_61/87	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000714_5/164	hoop	4	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000714_5/164	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000714_5/164	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000819_133/645	hoop	4	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000819_133/645	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000819_133/645	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000825_43/254	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000825_43/254	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000825_43/254	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000915_51/1383	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000915_51/1383	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000915_51/1383	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000926_83/116	hoop	4	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000926_83/116	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20000926_83/116	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20001109_60/163	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20001109_60/163	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20001109_60/163	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20001118_97/694	hoop	4	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20001118_97/694	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20001118_97/694	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20001223_130/1140	hoop	4	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20001223_130/1140	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20001223_130/1140	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20010104_71/334	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20010104_71/334	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20010104_71/334	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20010327_107/505	hoop	4	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20010327_107/505	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20010327_107/505	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20010407_14/1665	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20010407_14/1665	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20010407_14/1665	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20010529_48/675	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20010529_48/675	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20010529_48/675	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20010911_3/473	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20010911_3/473	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20010911_3/473	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20011026_125/179	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20011026_125/179	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20011026_125/179	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20011107_2/197	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20011107_2/197	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20011107_2/197	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20011107_44/265	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20011107_44/265	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20011107_44/265	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20011116_16/649	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20011116_16/649	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20011116_16/649	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20020218_111/1963	hoop	4	hoop_1	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20020218_111/1963	hoop	4	hoop_1	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20020218_111/1963	hoop	5	hoop_1	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20020220_59/223	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20020220_59/223	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20020220_59/223	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20020417_53/391	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20020417_53/391	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20020417_53/391	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20021005_224/16	hoop	4	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20021005_224/16	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20021005_224/16	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20021011_5038/10	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20021011_5038/10	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20021011_5038/10	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20030409_51/121	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20030409_51/121	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20030409_51/121	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20030418_11/22	hoop	4	hoop_1	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20030418_11/22	hoop	4	hoop_1	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20030418_11/22	hoop	4	hoop_1	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20030619_46/384	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20030619_46/384	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20030619_46/384	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20031002_156/140	hoop	4	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20031002_156/140	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20031002_156/140	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20031128_965/61	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20031128_965/61	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20031128_965/61	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20031205f_116/126	hoop	4	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20031205f_116/126	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20031205f_116/126	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20040309_103/648	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20040309_103/648	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20040309_103/648	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20040424_328/219	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20040424_328/219	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20040424_328/219	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20040515_218/18	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20040515_218/18	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20040515_218/18	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20040524_93/250	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20040524_93/250	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/nrc_handelsblad_20040524_93/250	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_19990414_29/160	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_19990414_29/160	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_19990414_29/160	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_19990607_77/117	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_19990607_77/117	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_19990607_77/117	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_19990610_47/1553	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/volkskrant_19990610_47/1553	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/volkskrant_19990610_47/1553	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/volkskrant_19991203_129/707	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_19991203_129/707	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_19991203_129/707	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20000105_39/212	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20000105_39/212	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20000105_39/212	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20000129_209/755	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20000129_209/755	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20000129_209/755	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20000314_26/417	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20000314_26/417	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20000314_26/417	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20000401_145/122	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/volkskrant_20000401_145/122	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/volkskrant_20000401_145/122	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/volkskrant_20000403_80/18	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20000403_80/18	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20000403_80/18	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20000513_203/96	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/volkskrant_20000513_203/96	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/volkskrant_20000513_203/96	hoop	5	hoop_2	full	Sense	Agrees
hoop/noun/volkskrant_20000819_50/586	hoop	5	hoop_1	full	Sense	Agrees
hoop/noun/volkskrant_20000819_50/586	hoop	5	hoop_1	full	Sense	Agrees
hoop/noun/volkskrant_20000819_50/586	hoop	5	hoop_1	full	Sense	Agrees
hoop/noun/volkskrant_20000831_11/132	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20000831_11/132	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20000831_11/132	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20001014_181/336	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20001014_181/336	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20001014_181/336	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20010105_8/164	hoop	3	geen	minority	None of the above	Disagrees
hoop/noun/volkskrant_20010105_8/164	hoop	5	hoop_3	majority	Sense	Agrees
hoop/noun/volkskrant_20010105_8/164	hoop	5	hoop_3	majority	Sense	Agrees
hoop/noun/volkskrant_20010115_40/289	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20010115_40/289	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20010115_40/289	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20010122_6/877	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20010122_6/877	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20010122_6/877	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20010330_30/234	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20010330_30/234	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20010330_30/234	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20010718_0/434	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20010718_0/434	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20010718_0/434	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20010912_96/629	hoop	4	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20010912_96/629	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20010912_96/629	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20010919_66/55	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20010919_66/55	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20010919_66/55	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20011030_18/126	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20011030_18/126	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20011030_18/126	hoop	5	hoop_3	full	Sense	Agrees
hoop/noun/volkskrant_20011208_166/1083	hoop	5	hoop_3	full	Sense	Agrees
